timestamp,status,company_name,email,website,city,source,subject,message_id,error
2026-03-11T07:40:28.720286+00:00,dry_run,"Shier's Family Tree Care Service, LLC",shiersfamilytreecareservice@gmail.com,https://www.shierfamilytreenow.com/,Kansas City,google_maps_auto_scrape,Quick tree service lead opportunity in Kansas City,,
2026-03-11T07:40:35.872696+00:00,dry_run,KC Omar Tree Services,yunusozde@gmail.com,https://kcomartreeservices.com/,Kansas City,google_maps_auto_scrape,Quick tree service lead opportunity in Kansas City,,
2026-03-11T07:40:47.817047+00:00,dry_run,Villagran Tree Service LLC,villagrantreeservice83@gmail.com,https://villagrantreeservicesllc.com/,Kansas City,google_maps_auto_scrape,Quick tree service lead opportunity in Kansas City,,
2026-03-11T07:40:55.642362+00:00,dry_run,K. C. Arborist,info@kcarborist.com,http://www.kcarborist.com/,Kansas City,google_maps_auto_scrape,Quick tree service lead opportunity in Kansas City,,
2026-03-11T07:41:03.943797+00:00,dry_run,Eisenhower Tree Care,admin@eisenhowertreecare.com,https://eisenhowertreecare.com/,Kansas City,google_maps_auto_scrape,Quick tree service lead opportunity in Kansas City,,
2026-03-11T07:41:10.323025+00:00,dry_run,Kingdom Tree & Stump LLC,18d2f96d279149989b95faf0a4b41882@sentry-next.wixpress.com,http://www.kingdomtreekc.com/,Kansas City,google_maps_auto_scrape,Quick tree service lead opportunity in Kansas City,,
2026-03-11T07:41:20.123438+00:00,dry_run,KC Stump Busters,joe@kcstumpbusters.com,http://kcstumpbusters.com/,Kansas City,google_maps_auto_scrape,Quick tree service lead opportunity in Kansas City,,
2026-03-11T07:41:26.025093+00:00,dry_run,Stumpmaster Stump Grinding,stumpmasterkc@gmail.com,http://stumpmasterstumpgrinding.com/,Kansas City,google_maps_auto_scrape,Quick tree service lead opportunity in Kansas City,,
2026-03-11T07:52:52.687646+00:00,dry_run,Eden Tree Service,edentreeservicekc@live.com,http://edentreeservicekc.com/,Kansas City,google_maps_auto_scrape,Quick tree service lead opportunity in Kansas City,,
2026-03-11T07:52:57.818776+00:00,dry_run,Tre’s Tree Services LLC,kanetimothy6@gmail.com,http://trestreeservicesllc.com/,Kansas City,google_maps_auto_scrape,Quick tree service lead opportunity in Kansas City,,
2026-03-11T07:53:07.980139+00:00,dry_run,KC Omar Tree Services,yunusozde@gmail.com,https://kcomartreeservices.com/,Kansas City,google_maps_auto_scrape,Quick tree service lead opportunity in Kansas City,,
2026-03-11T07:53:19.980201+00:00,dry_run,K. C. Arborist,info@kcarborist.com,http://www.kcarborist.com/,Kansas City,google_maps_auto_scrape,Quick tree service lead opportunity in Kansas City,,
2026-03-11T07:53:29.445647+00:00,dry_run,Reliable Tree Care and Removal,info@reliablestl.com,http://reliablestl.com/,St Louis,google_maps_auto_scrape,Quick tree service lead opportunity in St Louis,,
2026-03-11T07:53:36.657205+00:00,dry_run,Jackson Tree Service,info@jacksontreestl.com,https://jacksontreestl.com/?utm_source=google&utm_medium=gmb&utm_campaign=google_listing,St Louis,google_maps_auto_scrape,Quick tree service lead opportunity in St Louis,,
2026-03-11T07:53:42.007133+00:00,dry_run,Cut And Chip Tree Service,cutnchiptree@gmail.com,http://cutandchiptree.com/,St Louis,google_maps_auto_scrape,Quick tree service lead opportunity in St Louis,,
2026-03-11T07:53:51.300735+00:00,dry_run,Meyer Tree Service,info@meyertreecare.com,https://www.meyertreecare.com/,St Louis,google_maps_auto_scrape,Quick tree service lead opportunity in St Louis,,
2026-03-11T07:54:02.542616+00:00,dry_run,All American Brush Removal,allamericanbrushremoval@gmail.com,https://www.allamericanbrushremoval.net/,St Louis,google_maps_auto_scrape,Quick tree service lead opportunity in St Louis,,
2026-03-11T07:54:12.471370+00:00,dry_run,Valley Tree Services LLC,valleytreestl@gmail.com,http://valleytreeservicesllc.com/,St Louis,google_maps_auto_scrape,Quick tree service lead opportunity in St Louis,,
2026-03-11T07:55:15.677762+00:00,dry_run,Eden Tree Service,edentreeservicekc@live.com,http://edentreeservicekc.com/,Kansas City,google_maps_auto_scrape,Quick tree service lead opportunity in Kansas City,,
2026-03-11T07:55:25.572551+00:00,dry_run,Tre’s Tree Services LLC,kanetimothy6@gmail.com,http://trestreeservicesllc.com/,Kansas City,google_maps_auto_scrape,Quick tree service lead opportunity in Kansas City,,
2026-03-11T07:55:33.167687+00:00,dry_run,KC Omar Tree Services,yunusozde@gmail.com,https://kcomartreeservices.com/,Kansas City,google_maps_auto_scrape,Quick tree service lead opportunity in Kansas City,,
2026-03-11T07:55:43.154055+00:00,dry_run,K. C. Arborist,info@kcarborist.com,http://www.kcarborist.com/,Kansas City,google_maps_auto_scrape,Quick tree service lead opportunity in Kansas City,,
2026-03-11T07:55:51.767637+00:00,dry_run,Reliable Tree Care and Removal,info@reliablestl.com,http://reliablestl.com/,St Louis,google_maps_auto_scrape,Quick tree service lead opportunity in St Louis,,
2026-03-11T07:55:57.019705+00:00,dry_run,Jackson Tree Service,info@jacksontreestl.com,https://jacksontreestl.com/?utm_source=google&utm_medium=gmb&utm_campaign=google_listing,St Louis,google_maps_auto_scrape,Quick tree service lead opportunity in St Louis,,
2026-03-11T07:56:03.088220+00:00,dry_run,Cut And Chip Tree Service,cutnchiptree@gmail.com,http://cutandchiptree.com/,St Louis,google_maps_auto_scrape,Quick tree service lead opportunity in St Louis,,
2026-03-11T07:56:13.448984+00:00,dry_run,Meyer Tree Service,info@meyertreecare.com,https://www.meyertreecare.com/,St Louis,google_maps_auto_scrape,Quick tree service lead opportunity in St Louis,,
2026-03-11T07:56:24.067785+00:00,dry_run,All American Brush Removal,allamericanbrushremoval@gmail.com,https://www.allamericanbrushremoval.net/,St Louis,google_maps_auto_scrape,Quick tree service lead opportunity in St Louis,,
2026-03-11T07:56:31.805844+00:00,dry_run,Valley Tree Services LLC,valleytreestl@gmail.com,http://valleytreeservicesllc.com/,St Louis,google_maps_auto_scrape,Quick tree service lead opportunity in St Louis,,
2026-03-11T12:30:38.900835+00:00,dry_run,Eden Tree Service,edentreeservicekc@live.com,http://edentreeservicekc.com/,Kansas City,google_maps_auto_scrape,Quick website question for Eden Tree Service,,
2026-03-11T12:30:56.826448+00:00,dry_run,Eden Tree Service,edentreeservicekc@live.com,http://edentreeservicekc.com/,Kansas City,google_maps_auto_scrape,Quick website question for Eden Tree Service,,
2026-03-11T13:18:04.222970+00:00,dry_run,Eden Tree Service,edentreeservicekc@live.com,http://edentreeservicekc.com/,Kansas City,google_maps_auto_scrape,Quick website question for Eden Tree Service,,
2026-03-11T13:18:04.222967+00:00,dry_run,Eden Tree Service,edentreeservicekc@live.com,http://edentreeservicekc.com/,Kansas City,google_maps_auto_scrape,Quick website question for Eden Tree Service,,
2026-03-11T13:18:13.469871+00:00,dry_run,K. C. Arborist,info@kcarborist.com,http://www.kcarborist.com/,Kansas City,google_maps_auto_scrape,Quick website question for K. C. Arborist,,
2026-03-11T13:18:22.109986+00:00,dry_run,Reliable Tree Care and Removal,info@reliablestl.com,http://reliablestl.com/,St Louis,google_maps_auto_scrape,Quick website question for Reliable Tree Care and Removal,,
2026-03-11T13:18:32.137908+00:00,dry_run,Jackson Tree Service,info@jacksontreestl.com,https://jacksontreestl.com/?utm_source=google&utm_medium=gmb&utm_campaign=google_listing,St Louis,google_maps_auto_scrape,Quick website question for Jackson Tree Service,,
2026-03-11T13:18:40.216387+00:00,dry_run,Meyer Tree Service,info@meyertreecare.com,https://www.meyertreecare.com/,St Louis,google_maps_auto_scrape,Quick website question for Meyer Tree Service,,
2026-03-11T13:33:55.291900+00:00,dry_run,Eden Tree Service,edentreeservicekc@live.com,http://edentreeservicekc.com/,Kansas City,google_maps_auto_scrape,Quick website question for Eden Tree Service,,
2026-03-11T13:34:04.709733+00:00,dry_run,K. C. Arborist,info@kcarborist.com,http://www.kcarborist.com/,Kansas City,google_maps_auto_scrape,Quick website question for K. C. Arborist,,
2026-03-11T13:44:22.362975+00:00,dry_run,Eden Tree Service,edentreeservicekc@live.com,http://edentreeservicekc.com/,Kansas City,google_maps_auto_scrape,Quick website question for Eden Tree Service,,
2026-03-11T13:44:29.791005+00:00,dry_run,K. C. Arborist,info@kcarborist.com,http://www.kcarborist.com/,Kansas City,google_maps_auto_scrape,Quick website question for K. C. Arborist,,
2026-03-11T14:55:52.149903+00:00,dry_run,Eden Tree Service,edentreeservicekc@live.com,http://edentreeservicekc.com/,Kansas City,google_maps_auto_scrape,Quick website teardown idea for Eden Tree Service,,
2026-03-11T14:56:00.333539+00:00,dry_run,K. C. Arborist,info@kcarborist.com,http://www.kcarborist.com/,Kansas City,google_maps_auto_scrape,Quick website teardown idea for K. C. Arborist,,
2026-03-11T20:35:56.189952+00:00,dry_run,Eden Tree Service,edentreeservicekc@live.com,http://edentreeservicekc.com/,Kansas City,google_maps_auto_scrape,Quick website teardown idea for Eden Tree Service,,
2026-03-11T20:42:34.368480+00:00,sent,Test Company,jared@bucksites.com,https://example.com,Kansas City,test,Quick website teardown idea for Test Company,,
2026-03-12T00:28:29.264432+00:00,dry_run,Preview Co,preview+1@bucksites.com,https://example.com,Kansas City,test,Quick thing I noticed on Preview Co's website,,
2026-03-12T00:28:56.562719+00:00,dry_run,Preview Two,preview+2@bucksites.com,https://example.com,Kansas City,test,Quick thing I noticed on Preview Two's website,,
2026-03-12T00:30:39.890089+00:00,dry_run,Final Check Co,final-check@bucksites.com,https://example.com,Kansas City,test,Quick thing I noticed on Final Check Co's website,,
2026-03-15T21:52:28.497151+00:00,dry_run,Preview Company,preview-batch-01@bucksites.com,https://example.com,Kansas City,manual_approved_batch,Quick thing I noticed on Preview Company's website,,
2026-03-16T00:00:25.239066+00:00,dry_run,Best Roofing Kansas City,bestroofingkc@gmail.com,https://bestroofinginkansascity.com/,Kansas City,approved_batch_01,Quick thing I noticed on Best Roofing Kansas City's website,,
2026-03-16T00:00:25.239802+00:00,dry_run,Roof Check Contracting,office@roofcheckcontracting.com,https://www.goroofcheck.com/,Kansas City,approved_batch_01,Quick thing I noticed on Roof Check Contracting's website,,
2026-03-16T00:00:25.240218+00:00,dry_run,Noble General Contracting LLC/Noble Roofing,noblegencon@gmail.com,http://www.noblecontractingkc.com/,Kansas City,approved_batch_01,Quick thing I noticed on Noble General Contracting LLC/Noble Roofing's website,,
2026-03-16T00:00:25.240600+00:00,dry_run,JZA Concrete LLC,jzaconcrete@outlook.com,https://jzaconcrete.com/,Kansas City,approved_batch_01,Quick thing I noticed on JZA Concrete LLC's website,,
2026-03-16T00:00:25.240983+00:00,dry_run,Sunshine Deck n Fence,sunshinedecknfence@gmail.com,http://sunshinedeck.com/,Kansas City,approved_batch_01,Quick thing I noticed on Sunshine Deck n Fence's website,,
2026-03-16T00:00:25.241361+00:00,dry_run,Great Plains Tree Care,greatplainstreecare@gmail.com,https://greatplainstreecare.com/,Omaha,approved_batch_01,Quick thing I noticed on Great Plains Tree Care's website,,
2026-03-16T00:00:25.241739+00:00,dry_run,"Tree Doctor of Kansas City, LLC",lawnandtree@martzbros.com,http://www.treedoctorkc.com/,Kansas City,approved_batch_01,"Quick thing I noticed on Tree Doctor of Kansas City, LLC's website",,
2026-03-16T00:00:25.242154+00:00,dry_run,RC Tree Service,rctreeservicekc@gmail.com,https://www.rctreeservicekc.com/,Kansas City,approved_batch_01,Quick thing I noticed on RC Tree Service's website,,
2026-03-16T00:00:25.242526+00:00,dry_run,"Murphy & Sons Roofing, Inc",murphyroofing@kc.rr.com,https://www.murphyroofing.com/,Kansas City,approved_batch_01,"Quick thing I noticed on Murphy & Sons Roofing, Inc's website",,
2026-03-16T00:00:25.242887+00:00,dry_run,Anthem Concrete Coatings,jshonamon@anthemconcretecoatings.com,https://www.anthemconcretecoatings.com/,Kansas City,approved_batch_01,Quick thing I noticed on Anthem Concrete Coatings's website,,
2026-03-16T00:04:17.840542+00:00,dry_run,Best Roofing Kansas City,bestroofingkc@gmail.com,https://bestroofinginkansascity.com/,Kansas City,approved_batch_01,Quick thing I noticed on Best Roofing Kansas City's website,,
2026-03-16T00:04:17.841108+00:00,dry_run,Roof Check Contracting,office@roofcheckcontracting.com,https://www.goroofcheck.com/,Kansas City,approved_batch_01,Quick thing I noticed on Roof Check Contracting's website,,
2026-03-16T00:04:17.841503+00:00,dry_run,Noble General Contracting LLC/Noble Roofing,noblegencon@gmail.com,http://www.noblecontractingkc.com/,Kansas City,approved_batch_01,Quick thing I noticed on Noble General Contracting LLC/Noble Roofing's website,,
2026-03-16T00:04:17.841876+00:00,dry_run,JZA Concrete LLC,jzaconcrete@outlook.com,https://jzaconcrete.com/,Kansas City,approved_batch_01,Quick thing I noticed on JZA Concrete LLC's website,,
2026-03-16T00:04:17.842246+00:00,dry_run,Sunshine Deck n Fence,sunshinedecknfence@gmail.com,http://sunshinedeck.com/,Kansas City,approved_batch_01,Quick thing I noticed on Sunshine Deck n Fence's website,,
2026-03-16T00:04:17.842616+00:00,dry_run,Great Plains Tree Care,greatplainstreecare@gmail.com,https://greatplainstreecare.com/,Omaha,approved_batch_01,Quick thing I noticed on Great Plains Tree Care's website,,
2026-03-16T00:04:17.842988+00:00,dry_run,"Tree Doctor of Kansas City, LLC",lawnandtree@martzbros.com,http://www.treedoctorkc.com/,Kansas City,approved_batch_01,"Quick thing I noticed on Tree Doctor of Kansas City, LLC's website",,
2026-03-16T00:04:17.843428+00:00,dry_run,RC Tree Service,rctreeservicekc@gmail.com,https://www.rctreeservicekc.com/,Kansas City,approved_batch_01,Quick thing I noticed on RC Tree Service's website,,
2026-03-16T00:04:17.843798+00:00,dry_run,"Murphy & Sons Roofing, Inc",murphyroofing@kc.rr.com,https://www.murphyroofing.com/,Kansas City,approved_batch_01,"Quick thing I noticed on Murphy & Sons Roofing, Inc's website",,
2026-03-16T00:04:17.844159+00:00,dry_run,Anthem Concrete Coatings,jshonamon@anthemconcretecoatings.com,https://www.anthemconcretecoatings.com/,Kansas City,approved_batch_01,Quick thing I noticed on Anthem Concrete Coatings's website,,
2026-03-16T00:13:07.085075+00:00,dry_run,Jared Test,jbuck0506@gmail.com,https://bucksites.com,Kansas City,zoho_self_test,Quick thing I noticed on Jared Test's website,,
2026-03-16T00:14:04.589532+00:00,sent,Jared Test,jbuck0506@gmail.com,https://bucksites.com,Kansas City,zoho_self_test,Quick thing I noticed on Jared Test's website,,
2026-03-16T00:56:52.634640+00:00,dry_run,Best Roofing Kansas City,bestroofingkc@gmail.com,https://bestroofinginkansascity.com/,Kansas City,approved_batch_01,Quick website note,,
2026-03-16T00:56:52.635725+00:00,dry_run,Roof Check Contracting,office@roofcheckcontracting.com,https://www.goroofcheck.com/,Kansas City,approved_batch_01,Quick website note,,
2026-03-16T00:56:52.636142+00:00,dry_run,Noble General Contracting LLC/Noble Roofing,noblegencon@gmail.com,http://www.noblecontractingkc.com/,Kansas City,approved_batch_01,Quick website note,,
2026-03-16T00:56:52.636542+00:00,dry_run,JZA Concrete LLC,jzaconcrete@outlook.com,https://jzaconcrete.com/,Kansas City,approved_batch_01,Quick website note,,
2026-03-16T00:56:52.636922+00:00,dry_run,Sunshine Deck n Fence,sunshinedecknfence@gmail.com,http://sunshinedeck.com/,Kansas City,approved_batch_01,Quick website note,,
2026-03-16T00:56:52.637306+00:00,dry_run,Great Plains Tree Care,greatplainstreecare@gmail.com,https://greatplainstreecare.com/,Omaha,approved_batch_01,Quick website note,,
2026-03-16T00:56:52.637682+00:00,dry_run,"Tree Doctor of Kansas City, LLC",lawnandtree@martzbros.com,http://www.treedoctorkc.com/,Kansas City,approved_batch_01,Quick website note,,
2026-03-16T00:56:52.638102+00:00,dry_run,RC Tree Service,rctreeservicekc@gmail.com,https://www.rctreeservicekc.com/,Kansas City,approved_batch_01,Quick website note,,
2026-03-16T00:56:52.638476+00:00,dry_run,"Murphy & Sons Roofing, Inc",murphyroofing@kc.rr.com,https://www.murphyroofing.com/,Kansas City,approved_batch_01,Quick website note,,
2026-03-16T00:56:52.638839+00:00,dry_run,Anthem Concrete Coatings,jshonamon@anthemconcretecoatings.com,https://www.anthemconcretecoatings.com/,Kansas City,approved_batch_01,Quick website note,,
2026-03-16T01:36:25.411806+00:00,dry_run,Jared Hotmail Test,jared_buckman@hotmail.com,https://bucksites.com,Kansas City,hotmail_self_test,Quick website note,,
2026-03-16T01:37:54.224517+00:00,sent,Jared Hotmail Test,jared_buckman@hotmail.com,https://bucksites.com,Kansas City,hotmail_self_test,Quick website note,,
2026-03-16T20:00:07.120130+00:00,dry_run,JZA Concrete LLC,jzaconcrete@outlook.com,https://jzaconcrete.com/,Kansas City,residential_concrete_pilot_first5_v2,Quick note on your estimate flow,,
2026-03-16T20:00:07.121246+00:00,dry_run,Superior Concrete KC,hello@superiorconcretekc.com,https://superiorconcretekc.com/,Kansas City,residential_concrete_pilot_first5_v2,Quick note on your estimate flow,,
2026-03-16T20:00:07.121644+00:00,dry_run,"Enriquez Concrete Construction, LLC",ismaelenriquez433@gmail.com,https://enriquezconcrete-construction.com/,Kansas City,residential_concrete_pilot_first5_v2,Quick note on your estimate flow,,
2026-03-16T20:00:46.998708+00:00,dry_run,JZA Concrete LLC,jzaconcrete@outlook.com,https://jzaconcrete.com/,Kansas City,residential_concrete_pilot_first5_v2,Quick note on your estimate flow,,
2026-03-16T20:00:46.999741+00:00,dry_run,Superior Concrete KC,hello@superiorconcretekc.com,https://superiorconcretekc.com/,Kansas City,residential_concrete_pilot_first5_v2,Quick note on your estimate flow,,
2026-03-16T20:00:47.000145+00:00,dry_run,"Enriquez Concrete Construction, LLC",ismaelenriquez433@gmail.com,https://enriquezconcrete-construction.com/,Kansas City,residential_concrete_pilot_first5_v2,Quick note on your estimate flow,,
2026-03-16T20:00:47.000529+00:00,dry_run,S&E Concrete Construction,oscar@seconcreteomaha.com,https://seconcreteomaha.com/,Omaha,residential_concrete_pilot_first5_v2,Quick note on your estimate flow,,
2026-03-16T20:00:47.000908+00:00,dry_run,E&J Concrete,juan@eandjconcrete.com,https://eandjconcrete.com/,Wichita,residential_concrete_pilot_first5_v2,Quick note on your estimate flow,,
2026-03-16T20:29:02.186097+00:00,dry_run,JZA Concrete LLC,jzaconcrete@outlook.com,https://jzaconcrete.com/,Kansas City,,Quick note on your estimate flow,,
2026-03-16T20:29:02.188056+00:00,dry_run,Superior Concrete KC,hello@superiorconcretekc.com,https://superiorconcretekc.com/,Kansas City,,Quick note on your estimate flow,,
2026-03-16T20:29:02.188539+00:00,dry_run,S&E Concrete Construction,oscar@seconcreteomaha.com,https://seconcreteomaha.com/,Omaha,,Quick note on your estimate flow,,
2026-03-16T20:29:02.189322+00:00,dry_run,E&J Concrete,juan@eandjconcrete.com,https://eandjconcrete.com/,Wichita,,Quick note on your estimate flow,,
2026-03-16T20:29:02.190571+00:00,dry_run,"Enriquez Concrete Construction, LLC",ismaelenriquez433@gmail.com,https://enriquezconcrete-construction.com/,Kansas City,,Quick note on your estimate flow,,
2026-03-16T20:43:48.110886+00:00,dry_run,JZA Concrete LLC,jzaconcrete@outlook.com,https://jzaconcrete.com/,Kansas City,,Quick note on your estimate flow,,
2026-03-16T20:43:48.111862+00:00,dry_run,Superior Concrete KC,hello@superiorconcretekc.com,https://superiorconcretekc.com/,Kansas City,,Quick note on your estimate flow,,
2026-03-16T20:43:48.112258+00:00,dry_run,S&E Concrete Construction,oscar@seconcreteomaha.com,https://seconcreteomaha.com/,Omaha,,Quick note on your estimate flow,,
2026-03-16T20:43:48.112641+00:00,dry_run,E&J Concrete,juan@eandjconcrete.com,https://eandjconcrete.com/,Wichita,,Quick note on your estimate flow,,
2026-03-16T20:43:48.113027+00:00,dry_run,"Enriquez Concrete Construction, LLC",ismaelenriquez433@gmail.com,https://enriquezconcrete-construction.com/,Kansas City,,Quick note on your estimate flow,,
2026-03-17T13:33:46.194578+00:00,failed,JZA Concrete LLC,jzaconcrete@outlook.com,https://jzaconcrete.com/,Kansas City,,Quick note on your estimate flow,,"(535, b'Authentication Failed')"
2026-03-17T13:33:46.770869+00:00,failed,Superior Concrete KC,hello@superiorconcretekc.com,https://superiorconcretekc.com/,Kansas City,,Quick note on your estimate flow,,"(535, b'Authentication Failed')"
2026-03-17T13:33:47.260690+00:00,failed,S&E Concrete Construction,oscar@seconcreteomaha.com,https://seconcreteomaha.com/,Omaha,,Quick note on your estimate flow,,"(535, b'Authentication Failed')"
2026-03-17T13:33:47.642250+00:00,failed,E&J Concrete,juan@eandjconcrete.com,https://eandjconcrete.com/,Wichita,,Quick note on your estimate flow,,"(535, b'Authentication Failed')"
2026-03-17T13:33:48.020487+00:00,failed,"Enriquez Concrete Construction, LLC",ismaelenriquez433@gmail.com,https://enriquezconcrete-construction.com/,Kansas City,,Quick note on your estimate flow,,"(535, b'Authentication Failed')"
2026-03-17T13:35:18.056994+00:00,sent,JZA Concrete LLC,jzaconcrete@outlook.com,https://jzaconcrete.com/,Kansas City,,Quick note on your estimate flow,,
2026-03-17T13:37:45.231411+00:00,sent,Superior Concrete KC,hello@superiorconcretekc.com,https://superiorconcretekc.com/,Kansas City,,Quick note on your estimate flow,,
2026-03-17T13:39:54.084646+00:00,sent,S&E Concrete Construction,oscar@seconcreteomaha.com,https://seconcreteomaha.com/,Omaha,,Quick note on your estimate flow,,
2026-03-17T13:42:42.049291+00:00,sent,E&J Concrete,juan@eandjconcrete.com,https://eandjconcrete.com/,Wichita,,Quick note on your estimate flow,,
2026-03-17T13:45:10.915617+00:00,sent,"Enriquez Concrete Construction, LLC",ismaelenriquez433@gmail.com,https://enriquezconcrete-construction.com/,Kansas City,,Quick note on your estimate flow,,
